0	772	5
0	771	4
0	770	4
0	769	0
0	768	5
0	767	4
0	766	3
0	765	5
0	764	5
0	763	0
0	762	4
0	761	5
0	760	3
0	759	4
0	758	4
0	757	3
0	756	0
0	755	3
0	754	0
0	753	0
0	752	5
0	751	0
0	750	5
0	749	3
0	748	4
0	747	3
0	746	3
0	745	2
0	744	1
0	743	3
0	742	5
0	741	4
0	740	2
0	739	4
0	738	0
0	737	5
0	736	0
0	735	0
0	734	4
0	733	4
0	732	0
0	731	4
0	730	4
0	729	4
0	728	4
0	727	4
0	726	3
0	725	0
0	724	0
0	723	5
0	722	0
0	721	5
0	720	0
0	719	3
0	718	0
0	717	0
0	716	4
0	715	5
0	714	0
0	713	5
0	712	5
0	711	5
0	710	0
0	709	0
0	708	0
0	707	4
0	706	5
0	705	0
0	704	5
0	703	4
0	702	5
0	701	0
0	700	5
0	699	4
0	698	4
0	697	4
0	696	5
0	695	4
0	694	0
0	693	0
0	692	0
0	691	4
0	690	3
0	689	5
0	688	0
0	687	4
0	686	0
0	685	4
0	684	4
0	683	0
0	682	0
0	681	5
0	680	5
0	679	5
0	678	5
0	677	5
0	676	5
0	675	5
0	674	0
0	673	5
0	672	4
0	671	4
0	670	5
0	669	5
0	668	5
0	667	3
0	666	0
0	665	3
0	664	3
0	663	3
0	662	3
0	661	3
0	660	3
0	659	3
0	658	3
0	657	3
0	656	3
0	655	3
0	654	3
0	653	0
0	652	3
0	651	0
0	650	0
0	649	4
0	648	4
0	647	0
0	646	3
0	645	4
0	644	4
0	643	0
0	642	5
0	641	0
0	640	0
0	639	0
0	638	4
0	637	0
0	636	5
0	635	5
0	634	5
0	633	5
0	632	0
0	631	0
0	630	0
0	629	0
0	628	0
0	627	4
0	626	0
0	625	0
0	624	5
0	623	4
0	622	0
0	621	0
0	620	5
0	619	4
0	618	0
0	617	0
0	616	0
0	615	0
0	614	3
0	613	5
0	612	0
0	611	3
0	610	0
0	609	0
0	608	5
0	607	0
0	606	2
0	605	0
0	604	0
0	603	5
0	602	0
0	601	3
0	600	4
0	599	0
0	598	5
0	597	0
0	596	0
0	595	0
0	594	5
0	593	0
0	592	0
0	591	0
0	590	5
0	589	0
0	588	5
0	587	0
0	586	4
0	585	5
0	584	5
0	583	0
0	582	4
0	581	4
0	580	5
0	579	0
0	578	0
0	577	0
0	576	0
0	575	0
0	574	4
0	573	5
0	572	0
0	571	0
0	570	0
0	569	0
0	568	4
0	567	4
0	566	5
0	565	4
0	564	4
0	563	4
0	562	4
0	561	0
0	560	0
0	559	0
0	558	0
0	557	3
0	556	0
0	555	3
0	554	5
0	553	0
0	552	0
0	551	0
0	550	4
0	549	0
0	548	0
0	547	5
0	546	4
0	545	3
0	544	0
0	543	0
0	542	0
0	541	3
0	540	0
0	539	0
0	538	0
0	537	5
0	536	5
0	535	5
0	534	0
0	533	0
0	532	0
0	531	4
0	530	3
0	529	0
0	528	0
0	527	0
0	526	0
0	525	0
0	524	5
0	523	0
0	522	0
0	521	0
0	520	3
0	519	0
0	518	0
0	517	0
0	516	0
0	515	3
0	514	0
0	513	5
0	512	5
0	511	5
0	510	0
0	509	4
0	508	0
0	507	4
0	506	0
0	505	0
0	504	5
0	503	5
0	502	0
0	501	0
0	500	0
0	499	0
0	498	0
0	497	2
0	496	3
0	495	0
0	494	0
0	493	3
0	492	0
0	491	0
0	490	5
0	489	0
0	488	3
0	487	0
0	486	0
0	485	4
0	484	0
0	483	0
0	482	4
0	481	0
0	480	4
0	479	0
0	478	0
0	477	0
0	476	0
0	475	0
0	474	0
0	473	0
0	472	5
0	471	0
0	470	0
0	469	4
0	468	0
0	467	0
0	466	0
0	465	4
0	464	0
0	463	0
0	462	0
0	461	5
0	460	5
0	459	5
0	458	5
0	457	5
0	456	0
0	455	0
0	454	0
0	453	4
0	452	5
0	451	5
0	450	0
0	449	0
0	448	0
0	447	0
0	446	4
0	445	0
0	444	5
0	443	5
0	442	5
0	441	5
0	440	5
0	439	5
0	438	5
0	437	0
0	436	0
0	435	0
0	434	0
0	433	0
0	432	4
0	431	0
0	430	5
0	429	2
0	428	4
0	427	5
0	426	4
0	425	0
0	424	0
0	423	5
0	422	0
0	421	4
0	420	4
0	419	0
0	418	0
0	417	4
0	416	0
0	415	5
0	414	0
0	413	0
0	412	0
0	411	0
0	410	5
0	409	0
0	408	3
0	407	0
0	406	5
0	405	5
0	404	5
0	403	3
0	402	0
0	401	5
0	400	5
0	399	5
0	398	0
0	397	0
0	396	0
0	395	0
0	394	0
0	393	0
0	392	3
0	391	5
0	390	0
0	389	0
0	388	0
0	387	4
0	386	0
0	385	0
0	384	5
0	383	4
0	382	0
0	381	3
0	380	5
0	379	0
0	378	3
0	377	4
0	376	0
0	375	0
0	374	0
0	373	0
0	372	0
0	371	0
0	370	0
0	369	0
0	368	0
0	367	5
0	366	0
0	365	5
0	364	0
0	363	0
0	362	0
0	361	4
0	360	0
0	359	0
0	358	0
0	357	5
0	356	5
0	355	5
0	354	5
0	353	5
0	352	5
0	351	5
0	350	5
0	349	5
0	348	5
0	347	5
0	346	5
0	345	5
0	344	5
0	343	5
0	342	5
0	341	5
0	340	0
0	339	5
0	338	0
0	337	0
0	336	5
0	335	0
0	334	4
0	333	0
0	332	4
0	331	4
0	330	5
0	329	4
0	328	0
0	327	0
0	326	0
0	325	0
0	324	0
0	323	0
0	322	4
0	321	0
0	320	0
0	319	0
0	318	5
0	317	0
0	316	0
0	315	0
0	314	0
0	313	0
0	312	4
0	311	5
0	310	0
0	309	0
0	308	0
0	307	5
0	306	0
0	305	0
0	304	0
0	303	5
0	302	0
0	301	0
0	300	0
0	299	0
0	298	0
0	297	0
0	296	0
0	295	0
0	294	0
0	293	0
0	292	0
0	291	0
0	290	5
0	289	0
0	288	0
0	287	0
0	286	0
0	285	5
0	284	5
0	283	0
0	282	0
0	281	0
0	280	0
0	279	0
0	278	0
0	277	0
0	276	0
0	275	4
0	274	0
0	273	4
0	272	4
0	271	5
0	270	2
0	269	0
0	268	4
0	267	3
0	266	4
0	265	5
0	264	0
0	263	4
0	262	0
0	261	0
0	260	0
0	259	5
0	258	0
0	257	5
0	256	5
0	255	4
0	254	4
0	253	0
0	252	5
0	251	4
0	250	0
0	249	5
0	248	5
0	247	0
0	246	0
0	245	5
0	244	5
0	243	4
0	242	0
0	241	0
0	240	0
0	239	0
0	238	0
0	237	0
0	236	0
0	235	0
0	234	3
0	233	4
0	232	0
0	231	5
0	230	0
0	229	0
0	228	0
0	227	5
0	226	5
0	225	0
0	224	0
0	223	5
0	222	0
0	221	0
0	220	0
0	219	5
0	218	4
0	217	0
0	216	5
0	215	5
0	214	0
0	213	0
0	212	0
0	211	0
0	210	0
0	209	0
0	208	0
0	207	0
0	206	0
0	205	0
0	204	4
0	203	0
0	202	0
0	201	3
0	200	0
0	199	3
0	198	0
0	197	4
0	196	0
0	195	0
0	194	0
0	193	5
0	192	0
0	191	0
0	190	0
0	189	0
0	188	0
0	187	0
0	186	5
0	185	0
0	184	0
0	183	4
0	182	0
0	181	5
0	180	0
0	179	0
0	178	0
0	177	5
0	176	5
0	175	0
0	174	5
0	173	0
0	172	3
0	171	0
0	170	0
0	169	0
0	168	0
0	167	5
0	166	0
0	165	0
0	164	5
0	163	4
0	162	5
0	161	0
0	160	4
0	159	0
0	158	0
0	157	0
0	156	0
0	155	0
0	154	4
0	153	4
0	152	0
0	151	0
0	150	0
0	149	0
0	148	0
0	147	0
0	146	5
0	145	0
0	144	0
0	143	0
0	142	0
0	141	0
0	140	0
0	139	4
0	138	5
0	137	0
0	136	0
0	135	5
0	134	0
0	133	4
0	132	5
0	131	0
0	130	0
0	129	0
0	128	0
0	127	0
0	126	5
0	125	0
0	124	3
0	123	0
0	122	0
0	121	0
0	120	0
0	119	0
0	118	0
0	117	4
0	116	0
0	115	0
0	114	5
0	113	0
0	112	0
0	111	0
0	110	0
0	109	0
0	108	0
0	107	0
0	106	5
0	105	0
0	104	4
0	103	3
0	102	5
0	101	0
0	100	3
0	99	0
0	98	0
0	97	3
0	96	4
0	95	0
0	94	5
0	93	0
0	92	0
0	91	0
0	90	5
0	89	0
0	88	0
0	87	0
0	86	0
0	85	5
0	84	2
0	83	0
0	82	0
0	81	0
0	80	0
0	79	0
0	78	0
0	77	0
0	76	0
0	75	0
0	74	0
0	73	4
0	72	0
0	71	0
0	70	0
0	69	0
0	68	5
0	67	0
0	66	0
0	65	0
0	64	0
0	63	0
0	62	0
0	61	0
0	60	0
0	59	0
0	58	0
0	57	0
0	56	0
0	55	0
0	54	0
0	53	0
0	52	0
0	51	0
0	50	0
0	49	0
0	48	0
0	47	0
0	46	0
0	45	0
0	44	0
0	43	0
0	42	0
0	41	0
0	40	0
0	39	0
0	38	0
0	37	0
0	36	0
0	35	0
0	34	0
0	33	0
0	32	0
0	31	0
0	30	0
0	29	0
0	28	0
0	27	0
0	26	0
0	25	0
0	24	4
0	23	4
0	22	3
0	21	5
0	20	0
0	19	0
0	18	0
0	17	0
0	16	0
0	15	0
0	14	5
0	13	0
0	12	0
0	11	0
0	10	0
0	9	0
0	8	0
0	7	0
0	6	0
0	5	0
0	4	0
0	3	0
0	2	0
0	1	0
0	0	0
1	1065	4
1	1064	4
1	1063	4
1	1062	5
1	1061	0
1	1060	0
1	1059	0
1	1058	5
1	1057	0
1	1056	0
1	1055	5
1	1054	0
1	1053	0
1	1051	5
1	1052	0
1	1050	3
1	1049	0
1	1048	5
1	1047	0
1	1046	0
1	1045	5
1	1044	5
1	1043	5
1	1042	5
1	846	5
1	1041	5
1	828	3
1	1040	5
1	259	5
1	1039	4
1	1038	5
1	1037	5
1	1035	5
1	1036	5
1	1034	5
1	1033	5
1	1031	5
1	1032	5
1	1030	5
1	1028	5
1	1029	5
1	1027	4
1	1026	5
1	1025	5
1	1022	5
1	1023	5
1	1024	5
1	1021	5
1	943	5
1	1020	0
1	704	5
1	1019	5
1	1018	5
1	1017	5
1	439	5
1	1016	5
1	1015	5
1	1014	5
1	858	5
1	536	0
1	1013	5
1	1012	5
1	1011	4
1	670	5
1	1010	3
1	1009	0
1	1008	4
1	1007	5
1	1006	0
1	1005	0
1	1004	3
1	1003	5
1	1002	5
1	1001	5
1	1000	4
1	999	5
1	998	4
1	706	5
1	997	5
1	996	5
1	995	0
1	994	5
1	993	4
1	992	5
1	991	4
1	990	2
1	989	2
1	988	3
1	987	3
1	986	5
1	985	2
1	984	5
1	983	4
1	982	0
1	981	0
1	980	0
1	979	0
1	978	4
1	977	4
1	976	3
1	975	3
1	974	2
1	973	5
1	972	1
1	971	1
1	970	3
1	969	5
1	941	5
1	613	5
1	938	4
1	944	4
1	968	5
1	939	4
1	669	4
1	668	5
1	772	5
1	967	0
1	966	0
1	965	0
1	964	5
1	963	5
1	962	0
1	961	0
1	960	0
1	959	0
1	958	0
1	957	0
1	956	0
1	955	0
1	954	0
1	953	0
1	952	0
1	951	0
1	531	0
1	950	4
1	949	4
2	1227	4
2	1226	4
2	1225	3
2	1224	4
2	613	4
2	898	3
2	862	3
2	858	3
2	943	3
2	968	3
2	938	3
2	941	3
2	1223	4
2	939	3
2	1009	2
2	1222	4
2	1221	3
2	1220	4
2	1219	4
2	786	5
2	821	3
2	839	3
2	997	3
2	1013	4
2	1003	5
2	531	5
2	1218	4
2	1217	2
2	1216	4
2	1215	4
2	706	4
2	458	4
2	704	0
2	1214	3
2	1213	3
2	1212	4
2	1211	4
2	1210	4
2	1209	4
2	739	3
2	1208	0
2	1207	0
2	1206	2
2	1010	4
2	1205	0
2	1204	3
2	924	3
2	1011	3
2	1203	2
2	1012	4
2	828	4
2	892	4
2	461	3
2	1202	4
2	438	4
2	547	3
2	586	4
2	999	3
2	1201	3
2	1200	2
2	1199	4
2	1198	2
2	1197	3
2	1196	4
2	1195	4
2	1194	4
2	947	5
2	1193	3
2	1192	4
2	1191	0
2	1190	5
2	1189	4
2	1188	3
2	1187	3
2	1186	2
2	1185	4
2	1184	3
2	1183	3
2	1182	3
2	1181	3
2	1180	3
2	1179	3
2	1178	3
2	1177	3
2	1176	3
2	1175	3
2	1174	3
2	1173	3
2	1172	3
2	1171	3
2	1170	4
2	1169	2
2	1168	3
2	499	4
2	1167	3
2	1166	3
2	1165	3
2	1164	3
2	1163	3
2	1162	4
2	1161	3
2	1160	3
2	1159	5
2	1158	3
2	1157	3
2	1156	3
2	1155	2
2	1154	4
2	1153	4
2	1152	4
2	1151	5
2	1150	4
2	1149	5
2	1148	3
2	1147	3
2	1146	3
2	1145	4
2	1144	4
2	1143	4
2	1142	0
2	1141	3
2	1140	4
2	1139	3
2	1138	3
2	1045	3
2	1137	4
2	1136	4
2	1135	4
2	1134	3
2	1133	4
2	1132	4
2	1131	3
2	1130	3
2	1129	4
2	1128	4
2	1127	4
2	1126	4
2	1125	4
2	1124	3
2	530	4
2	1123	3
2	1122	4
2	51	3
2	1053	3
2	1121	5
2	1120	3
2	1119	3
2	1118	4
2	1117	4
2	66	3
2	1116	3
2	1115	3
2	1047	4
2	1114	0
2	1113	0
2	1112	4
2	1000	4
2	1111	0
2	1110	5
2	1109	4
2	1108	3
2	1107	4
2	1106	4
2	1105	4
2	1104	3
2	1103	3
2	1102	3
2	1101	0
2	1100	0
2	1099	0
2	1098	0
2	1007	4
2	1097	3
2	1096	3
2	1095	4
2	1094	3
2	1093	3
2	1092	4
2	1091	4
2	1090	3
2	1089	5
2	1088	3
2	1087	4
2	1086	4
2	1085	3
2	1084	4
2	1083	4
2	1082	3
2	1081	3
2	1080	3
2	1079	4
2	1078	3
2	1077	4
2	1076	4
2	1075	3
2	1074	5
2	1073	3
2	1072	5
2	1071	4
2	1070	4
2	1069	3
2	1068	4
2	1067	4
2	1066	3
3	1496	5
3	1495	5
3	1494	4
3	1493	3
3	1492	0
3	1491	2
3	1490	0
3	1196	0
3	1489	0
3	1488	3
3	1004	5
3	1487	4
3	1486	3
3	1485	0
3	1075	3
3	1484	0
3	493	3
3	1483	0
3	1482	0
3	1481	0
3	1480	4
3	1479	0
3	1478	0
3	1477	3
3	1476	4
3	1475	0
3	1474	0
3	1473	0
3	1472	0
3	1471	4
3	1470	0
3	1469	2
3	1468	3
3	1467	0
3	1466	0
3	1465	3
3	317	4
3	1464	0
3	1463	0
3	1462	4
3	1461	3
3	1460	0
3	1459	0
3	1458	0
3	1457	0
3	1456	0
3	1455	0
3	1454	0
3	1453	2
3	1452	0
3	1451	0
3	1450	0
3	1449	5
3	1448	4
3	332	4
3	1447	0
3	1446	0
3	1445	0
3	1444	3
3	1443	4
3	1442	0
3	1441	0
3	334	4
3	1440	0
3	1077	0
3	1222	0
3	1439	4
3	1438	4
3	1437	4
3	1436	0
3	1435	0
3	1205	4
3	1050	4
3	1434	1
3	1433	0
3	1432	0
3	412	0
3	1431	0
3	1430	0
3	1429	0
3	1428	0
3	1427	0
3	536	0
3	1426	0
3	1425	0
3	1211	0
3	1424	0
3	1096	0
3	1423	0
3	737	0
3	1210	0
3	1422	0
3	1421	0
3	1420	0
3	150	0
3	1419	0
3	1418	0
3	1201	0
3	1417	0
3	1416	0
3	1415	0
3	1414	0
3	1413	0
3	1412	0
3	1411	0
3	1207	1
3	1410	0
3	1409	0
3	1408	0
3	1012	0
3	899	0
3	1407	0
3	1007	0
3	1406	0
3	1405	0
3	1404	0
3	1403	0
3	1402	0
3	553	0
3	707	0
3	1401	0
3	1400	0
3	1399	0
3	1398	0
3	1397	0
3	1396	0
3	1395	0
3	1394	0
3	1393	0
3	1392	0
3	255	3
3	1391	0
3	1390	0
3	1389	0
3	1388	0
3	1387	0
3	1386	0
3	417	0
3	1385	0
3	1384	0
3	1383	4
3	1382	0
3	1381	0
3	1380	4
3	1379	0
3	1378	0
3	1377	0
3	1376	0
3	1375	0
3	1374	0
3	1373	0
3	1372	0
3	1371	0
3	1370	0
3	1369	0
3	1368	0
3	1367	0
3	1366	0
3	1365	0
3	1364	0
3	1363	0
3	1362	0
3	1361	0
3	1360	0
3	1359	0
3	1358	0
3	1357	0
3	1356	0
3	197	0
3	1355	0
3	1354	0
3	1353	0
3	1352	0
3	1351	0
3	1350	0
3	1349	0
3	1348	0
3	1347	0
3	1346	0
3	1345	0
3	220	0
3	1344	0
3	1343	0
3	1342	0
3	1341	0
3	1340	0
3	1339	0
3	1338	0
3	1337	0
3	1088	0
3	439	0
3	1336	0
3	1335	0
3	1334	0
3	1333	0
3	1332	0
3	1331	0
3	1330	0
3	1329	0
3	1328	0
3	1327	0
3	1326	0
3	1325	0
3	1324	0
3	1323	0
3	1322	0
3	1321	5
3	1320	0
3	1319	0
3	1318	0
3	1317	0
3	1316	0
3	1315	0
3	1314	0
3	1313	0
3	1312	0
3	1311	0
3	1310	0
3	1309	0
3	1308	0
3	152	0
3	1307	0
3	1306	0
3	1305	0
3	1304	0
3	1303	0
3	1302	0
3	1301	0
3	1300	0
3	1299	0
3	1298	0
3	1297	0
3	1296	0
3	1295	0
3	1294	0
3	1293	0
3	1292	0
3	1291	0
3	1290	0
3	1289	0
3	1288	0
3	1287	0
3	1286	0
3	1285	0
3	1284	0
3	1283	0
3	1157	0
3	1156	0
3	1282	0
3	1281	0
3	1280	0
3	105	0
3	1279	0
3	1278	0
3	1277	0
3	1276	0
3	1275	0
3	1274	0
3	1273	0
3	1272	0
3	1271	0
3	1270	0
3	1269	0
3	1268	0
3	1267	0
3	1266	4
3	1265	0
3	1120	0
3	1264	0
3	1263	4
3	1262	0
3	1261	0
3	1260	0
3	1259	0
3	20	0
3	1258	0
3	1011	0
3	1257	0
3	1256	0
3	1191	0
3	1255	0
3	1254	0
3	1253	0
3	1252	0
3	1251	0
3	1250	0
3	1249	0
3	1248	0
3	1247	0
3	1246	0
3	1245	0
3	1244	0
3	1243	0
3	1242	0
3	1241	0
3	1202	0
3	1240	0
3	1239	0
3	1238	0
3	1237	0
3	1236	0
3	1235	0
3	1234	0
3	1233	0
3	1232	0
3	1231	0
3	1230	0
3	1229	0
3	1228	0
4	1633	3
4	1632	3
4	1631	5
4	996	4
4	1630	4
4	1629	4
4	1628	3
4	1386	4
4	1627	4
4	1387	4
4	1626	2
4	1625	5
4	995	4
4	1624	3
4	1623	3
4	1622	3
4	1494	4
4	1621	2
4	994	4
4	1620	3
4	1471	5
4	1233	4
4	1619	3
4	1618	3
4	1617	1
4	1616	4
4	1615	3
4	1614	4
4	325	4
4	1402	4
4	1613	4
4	1612	0
4	1611	3
4	1610	2
4	1609	2
4	1197	2
4	1608	4
4	1607	3
4	1606	3
4	1605	4
4	1604	4
4	1603	3
4	1602	3
4	1473	5
4	1601	4
4	1600	4
4	1599	2
4	1598	3
4	1597	4
4	1596	4
4	1595	3
4	1594	4
4	1455	4
4	1593	3
4	1592	4
4	1591	4
4	332	4
4	1590	3
4	609	4
4	234	3
4	1589	2
4	233	4
4	1588	4
4	1587	3
4	1586	4
4	1585	4
4	1584	4
4	1583	4
4	1582	3
4	1370	2
4	1408	4
4	1581	3
4	1002	0
4	1580	4
4	1579	3
4	1578	2
4	1577	3
4	1423	4
4	1576	4
4	1313	4
4	1334	2
4	677	2
4	407	4
4	1575	4
4	255	3
4	1574	4
4	1573	4
4	1430	4
4	1572	4
4	1571	4
4	964	4
4	1312	4
4	1368	4
4	1450	4
4	671	3
4	1570	2
4	1569	4
4	1465	2
4	1568	3
4	1567	3
4	1566	5
4	858	3
4	1565	4
4	1433	3
4	1564	4
4	410	4
4	1563	4
4	1562	5
4	1561	0
4	1560	0
4	1283	3
4	1559	3
4	1558	4
4	1557	2
4	1556	3
4	1555	3
4	1554	4
4	197	4
4	1553	4
4	1552	4
4	1242	4
4	1123	2
4	1551	3
4	1550	3
4	1549	0
4	1548	3
4	1547	3
4	1546	4
4	1545	4
4	1544	3
4	1543	2
4	1448	3
4	1542	3
4	1541	4
4	1540	4
4	1539	4
4	1538	2
4	1320	2
4	1537	3
4	1536	4
4	535	3
4	1535	4
4	1534	4
4	1533	4
4	1532	0
4	1531	0
4	1530	3
4	1529	0
4	1528	3
4	1527	3
4	1526	3
4	1525	3
4	1524	4
4	1523	3
4	1522	4
4	1004	4
4	1521	2
4	1520	3
4	1519	0
4	1518	3
4	1483	2
4	1366	4
4	1517	3
4	1516	2
4	1515	4
4	1514	4
4	1513	4
4	1512	4
4	1250	4
4	1511	4
4	1510	3
4	1509	3
4	1508	4
4	1507	3
4	1506	3
4	307	3
4	684	0
4	1505	3
4	1504	3
4	1503	4
4	999	3
4	1502	4
4	1501	3
4	1500	4
4	1499	0
4	1330	1
4	1498	3
4	1497	0
5	7074	5
5	7075	5
5	7073	5
5	7072	5
5	7071	0
5	7069	5
5	7070	5
5	7068	4
5	7067	0
5	7066	0
5	7065	0
5	7064	4
5	7063	4
5	7062	5
5	7061	5
5	7060	5
5	7059	5
5	7058	5
5	7057	5
5	7056	3
5	7055	4
5	7054	3
5	7053	3
5	7052	3
5	7051	0
5	1611	0
5	7050	0
5	7049	0
5	7048	0
5	7047	0
5	7046	0
5	7045	0
5	520	0
5	7044	0
5	7043	5
5	7042	5
5	1526	3
5	7041	4
5	7040	3
5	7039	5
5	7038	5
5	7037	5
5	7036	4
5	7035	4
5	7034	4
5	7033	5
5	7032	5
5	7031	5
5	7030	5
5	7029	3
5	7028	5
5	7027	4
5	7026	0
5	7024	0
5	7025	0
5	7023	0
5	7022	0
5	7021	0
5	7020	0
5	7019	0
5	7018	0
5	7017	0
5	7016	0
5	7015	4
5	7014	0
5	7013	0
5	7012	5
5	7011	0
5	7010	0
5	7009	0
5	7008	0
5	7007	5
5	7006	0
5	7005	0
5	7004	4
5	7003	5
5	7002	0
5	7001	0
5	7000	0
5	6999	5
5	6998	0
5	6997	4
5	6996	0
5	6995	0
5	6994	4
5	6993	5
5	6992	5
5	6991	4
5	6990	0
5	6989	0
5	6988	5
5	6987	0
5	6985	5
5	6986	5
5	6984	5
5	6983	0
5	6982	0
5	6981	5
5	6980	3
5	6979	0
5	6977	5
5	6978	3
5	6976	5
5	6975	5
5	6974	0
5	6973	0
5	6972	5
5	407	5
5	6971	0
5	1571	0
5	6970	0
5	6969	0
5	6968	0
5	6967	0
5	6966	0
5	6965	0
5	6964	0
5	6963	0
5	6962	0
5	6961	0
5	6960	5
5	6959	2
5	6958	5
5	6957	4
5	6956	3
5	6955	4
5	6954	0
5	6953	0
5	6952	0
5	6951	4
5	6949	0
5	6950	0
5	6948	0
5	6947	5
5	6946	5
5	6945	5
5	6944	5
5	6943	5
5	6942	5
5	6940	0
5	6941	5
5	6939	4
5	6938	5
5	6937	5
5	6936	0
5	6935	0
5	6934	0
5	6933	0
5	6932	0
5	6930	4
5	6931	0
5	6929	0
5	6928	0
5	6927	0
5	6926	0
5	6925	0
5	6924	0
5	6923	0
5	6922	0
5	6921	0
5	6920	0
5	6919	0
5	6918	0
5	6917	0
5	6916	5
5	6915	0
5	6914	0
5	6913	0
5	6912	0
5	6910	0
5	6911	0
5	6909	0
5	6908	0
5	6907	0
5	6906	0
5	6905	0
5	1473	0
5	6904	0
5	6903	3
5	6902	5
5	6901	4
5	6900	3
5	6899	4
5	6898	4
5	6897	4
5	6896	0
5	6895	0
5	6894	0
5	6893	5
5	6892	5
5	6891	0
5	6890	0
5	6888	0
5	6889	0
5	6887	3
5	6886	0
5	6885	0
5	6884	0
5	6883	0
5	6882	0
5	6881	0
5	6880	3
5	6879	0
5	6877	0
5	6878	3
5	6876	3
5	6875	3
5	6874	0
5	6872	0
5	6873	0
5	6871	0
5	6870	0
5	6869	0
5	6868	0
5	6867	0
5	6866	0
5	6865	0
5	6864	0
5	6863	0
5	6862	0
5	6861	0
5	6860	0
5	6859	0
5	6858	0
5	6856	0
5	6857	0
5	6855	0
5	6854	0
5	6853	0
5	6852	0
5	6851	0
5	6850	0
5	6849	0
5	6847	0
5	6848	0
5	6846	0
5	6845	0
5	6844	0
5	6843	0
5	6842	0
5	6841	0
5	6840	0
5	6839	0
5	6838	0
5	6837	0
5	6836	0
5	6835	0
5	6834	0
5	6833	0
5	6832	0
5	6831	0
5	6830	0
5	6829	0
5	6828	0
5	6827	0
5	6826	0
5	6825	0
5	6824	0
5	6823	0
5	6822	0
5	6821	0
5	6820	0
5	6819	0
5	6818	0
5	6817	0
5	6816	0
5	6815	0
5	6814	0
5	6813	0
5	6812	0
5	6811	0
5	6809	0
5	6810	0
5	6808	0
5	6807	0
5	6806	0
5	6805	0
5	6804	0
5	6803	0
5	6802	0
5	6800	0
5	6801	0
5	6799	0
5	6798	0
5	6797	0
5	6796	0
5	6795	0
5	6794	0
5	6793	0
5	6792	0
5	6791	0
5	6790	0
5	6789	0
5	6787	0
5	6788	0
5	6786	0
5	6785	0
5	6784	0
5	6783	0
5	6782	0
5	6781	0
5	6780	0
5	6779	0
5	6778	4
5	6777	4
5	6776	5
5	6775	0
5	6774	0
5	6773	0
5	6772	0
5	6771	0
5	6770	0
5	6769	0
5	6768	0
5	6767	0
5	6766	0
5	6765	0
5	6764	0
5	6763	0
5	6762	0
5	6761	0
5	6760	0
5	6759	0
5	6758	0
5	6757	0
5	6756	0
5	6755	0
5	6754	0
5	6753	0
5	6752	0
5	6751	0
5	6750	0
5	6749	0
5	6748	0
5	6747	0
5	6745	0
5	6746	0
5	6744	5
5	6742	5
5	6743	4
5	6741	0
5	6740	0
5	6739	0
5	6738	0
5	6737	0
5	6736	5
5	6735	5
5	6734	3
5	6733	5
5	6732	2
5	6731	0
5	6730	0
5	6728	0
5	6729	0
5	6727	0
5	6725	0
5	6726	0
5	6724	0
5	6723	0
5	6722	0
5	6721	0
5	6720	0
5	6719	0
5	6718	5
5	6717	0
5	6716	0
5	6715	0
5	6714	0
5	6713	0
